Open Date;Close Date;Symbol;Action;Lots;SL;TP;Open Price;Close Price;Commission;Swap;Pips;Profit;Gain;Duration (DD:HH:MM:SS);Profitable(%);Profitable(time duration);Drawdown;Risk:Reward;Max(pips);Max(USD);Min(pips);Min(USD);Entry Accuracy(%);Exit Accuracy(%);ProfitMissed(pips);ProfitMissed(USD)
03/21/2018 09:30;03/23/2018 10:07;EUR/GBP;Buy;0.41;0;0;0.8741;0.87493;-2.02;-69.86;0;-23.93;;;;;;;;;;;;;;
03/22/2018 12:00;03/23/2018 10:07;EUR/GBP;Buy;0.64;0;0;0.86816;0.87493;-3.16;-28.7;0;578.67;;;;;;;;;;;;;;
03/22/2018 22:50;03/23/2018 07:35;USD/CHF;Buy;0.75;0;0;0.9474;0.94607;-3;0;0;-108.43;;;;;;;;;;;;;;
03/23/2018 00:41;03/23/2018 03:04;GBP/USD;Sell;0.15;0;0;1.41174;1.41109;-0.85;0;0;8.9;;;;;;;;;;;;;;
03/22/2018 22:00;03/23/2018 01:45;GBP/CHF;Buy;0.45;0;0;1.33884;1.33596;-2.54;0;0;-139.48;;;;;;;;;;;;;;
03/22/2018 22:13;03/22/2018 22:45;USD/JPY;Buy;0.45;0;0;105.161;104.717;-1.8;0;0;-192.59;;;;;;;;;;;;;;
03/22/2018 00:30;03/22/2018 22:12;USD/JPY;Sell;2.4;0;0;105.694;105.171;-9.6;-97.75;0;1086.19;;;;;;;;;;;;;;
03/22/2018 10:04;03/22/2018 16:16;EUR/USD;Buy;0.12;0;0;1.23314;1.22906;-0.59;0;0;-49.55;;;;;;;;;;;;;;
03/22/2018 10:03;03/22/2018 16:16;EUR/USD;Buy;0.12;0;0;1.23315;1.22912;-0.59;0;0;-48.95;;;;;;;;;;;;;;
03/22/2018 09:31;03/22/2018 14:06;AUD/CAD;Buy;0.63;0;0;0.99536;0.99677;-1.95;0;0;66.8;;;;;;;;;;;;;;
03/22/2018 10:00;03/22/2018 11:33;EUR/JPY;Sell;1.1;0;0;130.255;130.21;-5.42;0;0;41.43;;;;;;;;;;;;;;
03/22/2018 09:51;03/22/2018 09:51;AUD/USD;Buy;0.1;0;0;0.77252;0.77237;-0.31;0;0;-1.81;;;;;;;;;;;;;;
03/21/2018 19:00;03/22/2018 09:50;AUD/USD;Buy;0.1;0;0;0.77613;0.77238;-0.31;-6.9;0;-44.71;;;;;;;;;;;;;;
03/21/2018 12:16;03/22/2018 08:28;NZD/CAD;Buy;1.42;0;0;0.92964;0.93447;-4.09;-41.27;0;487.05;;;;;;;;;;;;;;
03/21/2018 11:45;03/22/2018 08:28;NZD/CAD;Buy;0.94;0;0;0.93175;0.93447;-2.71;-27.32;0;168.45;;;;;;;;;;;;;;
03/20/2018 21:47;03/22/2018 08:28;NZD/CAD;Buy;0.32;0;0;0.93839;0.93448;-0.92;-12.36;0;-110.41;;;;;;;;;;;;;;
03/21/2018 01:18;03/22/2018 08:28;NZD/CAD;Buy;0.47;0;0;0.93619;0.93447;-1.36;-13.66;0;-77.77;;;;;;;;;;;;;;
03/21/2018 02:07;03/22/2018 08:28;NZD/CAD;Buy;0.63;0;0;0.93403;0.93447;-1.82;-18.31;0;1.39;;;;;;;;;;;;;;
03/20/2018 09:06;03/22/2018 08:28;NZD/CAD;Buy;0.16;0;0;0.94279;0.93448;-0.46;-6.18;0;-109.85;;;;;;;;;;;;;;
03/20/2018 15:18;03/22/2018 08:28;NZD/CAD;Buy;0.16;0;0;0.94058;0.93448;-0.46;-6.18;0;-82.41;;;;;;;;;;;;;;
03/21/2018 19:00;03/22/2018 07:39;GBP/USD;Buy;0.2;0;0;1.41327;1.4175;-1.13;-17.64;0;65.83;;;;;;;;;;;;;;
03/21/2018 19:00;03/22/2018 07:39;EUR/USD;Buy;0.1;0;0;1.23357;1.23853;-0.49;-11.13;0;37.98;;;;;;;;;;;;;;
03/21/2018 18:30;03/21/2018 19:06;USD/JPY;Buy;1.6;0;0;106.433;106.052;-6.4;0;0;-581.16;;;;;;;;;;;;;;
03/21/2018 14:00;03/21/2018 18:00;AUD/USD;Buy;0.1;0;0;0.76986;0.77409;-0.31;0;0;41.99;;;;;;;;;;;;;;
03/21/2018 10:05;03/21/2018 12:01;EUR/JPY;Sell;1.1;0;0;130.518;130.461;-5.4;0;0;53.6;;;;;;;;;;;;;;
03/16/2018 13:56;03/21/2018 08:09;AUD/NZD;Sell;0.12;0;0;1.07093;1.07312;-0.56;-2.75;0;-22.16;;;;;;;;;;;;;;
03/20/2018 20:56;03/21/2018 07:01;GBP/CAD;Buy;0.45;0;0;1.82982;1.82512;-2.52;-8.88;0;-173.76;;;;;;;;;;;;;;
03/21/2018 01:11;03/21/2018 02:43;GBP/USD;Sell;0.15;0;0;1.40107;1.40032;-0.84;0;0;10.41;;;;;;;;;;;;;;
03/19/2018 17:33;03/20/2018 10:47;AUD/NZD;Buy;0.46;0;0;1.06446;1.06787;-1.42;-13.54;0;98.22;;;;;;;;;;;;;;
03/20/2018 01:00;03/20/2018 04:40;GBP/USD;Sell;0.15;0;0;1.40324;1.4027;-0.84;0;0;7.26;;;;;;;;;;;;;;
03/19/2018 21:45;03/20/2018 00:57;GBP/USD;Buy;2.92;0;0;1.40256;1.40294;-16.38;-49.06;0;45.52;;;;;;;;;;;;;;
03/19/2018 19:34;03/20/2018 00:56;GBP/USD;Buy;0.15;0;0;1.40336;1.4033;-0.84;-2.52;0;-4.26;;;;;;;;;;;;;;
03/19/2018 21:36;03/19/2018 23:15;USD/CAD;Sell;0.45;0;0;1.30775;1.30813;-1.8;-0.71;0;-15.58;;;;;;;;;;;;;;
03/15/2018 19:00;03/19/2018 17:05;EUR/USD;Sell;0.1;0;0;1.23026;1.23436;-0.74;0.26;0;-41.48;;;;;;;;;;;;;;
03/16/2018 13:56;03/19/2018 15:36;AUD/NZD;Sell;0.39;0;0;1.07093;1.06519;-1.81;-5.26;0;154.76;;;;;;;;;;;;;;
03/16/2018 14:45;03/19/2018 05:39;NZD/CAD;Buy;0.16;0;0;0.94454;0.9448;-0.69;-1.53;0;0.95;;;;;;;;;;;;;;
03/16/2018 20:46;03/19/2018 00:02;GBP/USD;Sell;0.15;0;0;1.39471;1.39398;-0.84;-1.47;0;8.64;;;;;;;;;;;;;;
03/16/2018 15:00;03/16/2018 16:39;GBP/USD;Sell;0.1;0;0;1.38952;1.39347;-1.11;0;0;-40.61;;;;;;;;;;;;;;
03/13/2018 16:28;03/16/2018 13:47;NZD/CAD;Sell;0.94;0;0;0.94947;0.94528;-5.48;-100.13;0;195.56;;;;;;;;;;;;;;
03/13/2018 14:17;03/16/2018 13:47;NZD/CAD;Sell;0.47;0;0;0.94526;0.94528;-2.74;-50.07;0;-53.52;;;;;;;;;;;;;;
03/13/2018 14:30;03/16/2018 13:47;NZD/CAD;Sell;0.63;0;0;0.94756;0.94528;-3.67;-67.11;0;39.06;;;;;;;;;;;;;;
03/13/2018 12:04;03/16/2018 13:47;NZD/CAD;Sell;0.32;0;0;0.94299;0.94526;-1.86;-34.09;0;-91.5;;;;;;;;;;;;;;
03/13/2018 05:45;03/16/2018 13:47;NZD/CAD;Sell;0.16;0;0;0.94079;0.94522;-0.93;-17.04;0;-72.18;;;;;;;;;;;;;;
03/13/2018 02:04;03/16/2018 13:47;NZD/CAD;Sell;0.16;0;0;0.93859;0.94522;-0.93;-17.04;0;-99.09;;;;;;;;;;;;;;
03/16/2018 08:00;03/16/2018 13:40;USD/JPY;Sell;0.8;0;0;105.652;106.034;-6.4;0;0;-294.61;;;;;;;;;;;;;;
03/16/2018 03:55;03/16/2018 07:59;NZD/CAD;Buy;0.16;0;0;0.94666;0.94822;-0.93;0;0;18.17;;;;;;;;;;;;;;
03/13/2018 13:00;03/16/2018 01:04;GBP/USD;Buy;0.1;0;0;1.39539;1.39118;-1.11;-14.42;0;-57.63;;;;;;;;;;;;;;
03/15/2018 11:43;03/15/2018 13:07;NZD/CAD;Buy;0.16;0;0;0.94595;0.94755;-0.93;0;0;18.77;;;;;;;;;;;;;;
03/14/2018 22:00;03/14/2018 23:50;GBP/USD;Buy;0.15;0;0;1.39665;1.39716;-1.68;0;0;5.97;;;;;;;;;;;;;;
03/14/2018 06:30;03/14/2018 11:58;GBP/USD;Buy;2.92;0;0;1.39723;1.39764;-32.64;0;0;87.08;;;;;;;;;;;;;;
03/13/2018 19:06;03/14/2018 00:01;GBP/USD;Buy;0.15;0;0;1.39668;1.39758;-1.68;-4.64;0;7.19;;;;;;;;;;;;;;
03/13/2018 22:08;03/13/2018 23:33;USD/JPY;Buy;0.45;0;0;106.411;106.493;-3.6;0;0;31.05;;;;;;;;;;;;;;
03/13/2018 21:29;03/13/2018 22:25;GBP/CAD;Buy;0.45;0;0;1.80775;1.80921;-5.03;-6.71;0;38.97;;;;;;;;;;;;;;
03/13/2018 19:45;03/13/2018 21:32;EUR/USD;Buy;2.92;0;0;1.23885;1.23942;-28.95;0;0;137.49;;;;;;;;;;;;;;
03/13/2018 13:00;03/13/2018 19:06;AUD/USD;Buy;0.1;0;0;0.78893;0.78543;-0.63;0;0;-35.63;;;;;;;;;;;;;;
03/13/2018 09:30;03/13/2018 12:42;USD/JPY;Buy;0.4;0;0;107.197;106.827;-3.2;0;0;-141.72;;;;;;;;;;;;;;
03/12/2018 13:00;03/13/2018 12:42;GBP/USD;Buy;0.2;0;0;1.38939;1.39379;-2.23;-6.18;0;79.59;;;;;;;;;;;;;;
03/13/2018 03:15;03/13/2018 10:46;GBP/USD;Buy;2.92;0;0;1.39002;1.38999;-32.47;0;0;-41.23;;;;;;;;;;;;;;
03/13/2018 01:30;03/13/2018 02:19;GBP/USD;Buy;2.92;0;0;1.39033;1.39071;-32.48;0;0;78.48;;;;;;;;;;;;;;
03/09/2018 01:00;03/12/2018 23:46;USD/JPY;Buy;0.2;0;0;106.667;106.274;-1.6;-2.7;0;-78.25;;;;;;;;;;;;;;
03/12/2018 10:16;03/12/2018 14:59;EUR/JPY;Sell;2.08;0;0;131.151;131.149;-20.49;0;0;-16.58;;;;;;;;;;;;;;
03/09/2018 20:36;03/12/2018 05:51;GBP/CAD;Buy;0.45;0;0;1.77471;1.77493;-4.99;-6.78;0;-4.04;;;;;;;;;;;;;;
03/09/2018 21:17;03/09/2018 21:20;GBP/USD;Buy;0.15;0;0;1.38538;1.38524;-1.66;0;0;-3.76;;;;;;;;;;;;;;
03/09/2018 20:15;03/09/2018 21:17;GBP/USD;Buy;0.15;0;0;1.38441;1.38525;-1.66;0;0;10.94;;;;;;;;;;;;;;
03/06/2018 11:12;03/09/2018 19:11;AUD/NZD;Sell;0.35;0;0;1.07077;1.07695;-2.19;-21.79;0;-181.55;;;;;;;;;;;;;;
03/06/2018 12:00;03/09/2018 16:50;AUD/USD;Buy;0.1;0;0;0.78066;0.78487;-0.63;-11.15;0;30.32;;;;;;;;;;;;;;
03/09/2018 08:03;03/09/2018 15:08;AUD/USD;Buy;0.98;0;0;0.78029;0.78406;-6.13;0;0;363.33;;;;;;;;;;;;;;
03/09/2018 08:03;03/09/2018 14:59;AUD/USD;Buy;0.98;0;0;0.78029;0.78304;-6.13;0;0;263.37;;;;;;;;;;;;;;
03/09/2018 13:30;03/09/2018 14:46;NZD/CAD;Buy;0.16;0;0;0.93366;0.93659;-0.93;0;0;35.5;;;;;;;;;;;;;;
03/08/2018 15:02;03/09/2018 10:59;EUR/USD;Sell;0.1;0;0;1.23482;1.22939;-0.99;0.13;0;53.44;;;;;;;;;;;;;;
03/09/2018 04:30;03/09/2018 08:27;EUR/USD;Sell;2.92;0;0;1.23125;1.23077;-28.76;0;0;111.4;;;;;;;;;;;;;;
03/08/2018 20:00;03/09/2018 03:02;GBP/CAD;Buy;0.45;0;0;1.78173;1.78121;-4.97;-7.67;0;-30.77;;;;;;;;;;;;;;
03/07/2018 17:00;03/08/2018 23:05;USD/JPY;Sell;0.1;0;0;105.942;106.322;-0.8;-11.38;0;-47.93;;;;;;;;;;;;;;
03/06/2018 12:00;03/08/2018 14:57;EUR/USD;Buy;0.1;0;0;1.23993;1.23545;-0.99;-14.84;0;-60.63;;;;;;;;;;;;;;
03/07/2018 22:04;03/08/2018 09:06;GBP/USD;Buy;0.98;0;0;1.3905;1.38779;-10.89;0;0;-276.47;;;;;;;;;;;;;;
03/06/2018 11:22;03/08/2018 02:41;NZD/CAD;Sell;1.42;0;0;0.94129;0.93856;-8.27;-118.87;0;174.08;;;;;;;;;;;;;;
03/06/2018 23:41;03/08/2018 02:41;NZD/CAD;Sell;1.89;0;0;0.94366;0.93856;-11.02;-118.59;0;619.36;;;;;;;;;;;;;;
03/05/2018 14:04;03/08/2018 02:41;NZD/CAD;Sell;0.63;0;0;0.937;0.9385;-3.66;-65.9;0;-142.99;;;;;;;;;;;;;;
03/05/2018 16:22;03/08/2018 02:41;NZD/CAD;Sell;0.94;0;0;0.93922;0.9385;-5.46;-98.32;0;-51.19;;;;;;;;;;;;;;
03/05/2018 13:15;03/08/2018 02:41;NZD/CAD;Sell;0.47;0;0;0.93485;0.9385;-2.73;-49.16;0;-185.2;;;;;;;;;;;;;;
03/06/2018 23:00;03/07/2018 15:45;USD/JPY;Sell;0.1;0;0;105.639;106.023;-0.8;0;0;-37.02;;;;;;;;;;;;;;
03/06/2018 12:00;03/07/2018 09:18;GBP/USD;Buy;0.1;0;0;1.38993;1.38574;-1.11;-2.8;0;-45.81;;;;;;;;;;;;;;
03/06/2018 22:46;03/07/2018 07:21;USD/CHF;Buy;0.6;0;0;0.9395;0.93796;-4.8;0;0;-103.29;;;;;;;;;;;;;;
03/06/2018 22:32;03/07/2018 05:00;GBP/CHF;Buy;0.6;0;0;1.30593;1.30244;-6.67;0;0;-229.99;;;;;;;;;;;;;;
03/07/2018 02:30;03/07/2018 02:36;EUR/USD;Buy;2.92;0;0;1.24126;1.24166;-29;0;0;87.8;;;;;;;;;;;;;;
03/06/2018 23:00;03/07/2018 02:25;GBP/USD;Sell;0.15;0;0;1.3896;1.38902;-1.67;0;0;7.03;;;;;;;;;;;;;;
03/06/2018 22:44;03/06/2018 23:40;USD/CAD;Sell;0.45;0;0;1.29022;1.29517;-3.6;0;0;-175.58;;;;;;;;;;;;;;
03/06/2018 22:29;03/06/2018 22:39;USD/JPY;Buy;0.6;0;0;106.1;105.61;-4.8;0;0;-283.1;;;;;;;;;;;;;;
03/06/2018 21:01;03/06/2018 22:38;GBP/CAD;Buy;0.6;0;0;1.78931;1.79107;-6.67;-10.25;0;64.93;;;;;;;;;;;;;;
03/06/2018 21:12;03/06/2018 22:38;USD/CAD;Buy;0.45;0;0;1.2884;1.28902;-3.6;-3.53;0;14.51;;;;;;;;;;;;;;
03/06/2018 11:30;03/06/2018 22:30;USD/JPY;Buy;0.1;0;0;106.278;105.89;-0.8;-0.56;0;-37.99;;;;;;;;;;;;;;
03/06/2018 11:12;03/06/2018 22:01;AUD/NZD;Sell;0.63;0;0;1.07074;1.07423;-3.93;-7.86;0;-172;;;;;;;;;;;;;;
03/06/2018 21:00;03/06/2018 21:07;USD/CAD;Buy;0.45;0;0;1.28836;1.28891;-3.6;0;0;15.6;;;;;;;;;;;;;;
03/06/2018 17:15;03/06/2018 17:29;GBP/USD;Buy;2.92;0;0;1.38761;1.38819;-32.42;0;0;136.94;;;;;;;;;;;;;;
03/06/2018 11:18;03/06/2018 11:58;AUD/JPY;Buy;0.98;0;0;82.606;83.034;-6.11;0;0;388.19;;;;;;;;;;;;;;
03/06/2018 11:17;03/06/2018 11:32;AUD/JPY;Buy;0.98;0;0;82.626;82.914;-6.1;0;0;259.1;;;;;;;;;;;;;;
03/06/2018 05:00;03/06/2018 05:51;GBP/USD;Buy;2.92;0;0;1.38403;1.38457;-32.34;0;0;125.34;;;;;;;;;;;;;;
03/05/2018 21:41;03/05/2018 23:54;USD/CAD;Buy;0.45;0;0;1.29756;1.29802;-3.6;-4.65;0;7.7;;;;;;;;;;;;;;
03/05/2018 21:41;03/05/2018 23:24;GBP/CAD;Buy;0.6;0;0;1.79548;1.79699;-6.65;-11.98;0;51.19;;;;;;;;;;;;;;
03/05/2018 19:40;03/05/2018 20:34;GBP/USD;Buy;0.15;0;0;1.38309;1.38378;-1.66;0;0;8.69;;;;;;;;;;;;;;
03/05/2018 09:00;03/05/2018 12:29;EUR/USD;Buy;0.1;0;0;1.23247;1.22844;-0.98;0;0;-41.28;;;;;;;;;;;;;;
03/05/2018 08:00;;;Deposit;0;0;0;0;0;0;0;0;150000;;;;;;;;;;;;;;
